DTXSID,ss_cas,ss_chemname,total_enrich_feat,SS_score,uc_chemname,uc_cas,bc_DTXSID,bc_chemname,bc_cas,sr_cor,sr_pval,PS_score,prioritization_score
DTXSID901009963,59279-63-9,"L-?Glutamic acid, 5-??-?D-?glucopyranosyl ester",0,0,"L-?Glutamic acid, 5-??-?D-?glucopyranosyl ester",59279-63-9,DTXSID0020573,17beta-Estradiol,50-28-2,-0.09090909090909093,0.783196910294608,0.2962962962962963,0.2962962962962963
DTXSID3052858,4191-73-5,Isopropylparaben,0,0,Isopropylparaben,4191-73-5,DTXSID3022370,Progesterone,57-83-0,-0.1048951048951049,0.7494790426721831,0.28703703703703703,0.28703703703703703
DTXSID6044357,105-13-5,(4-Methoxyphenyl)methanol,0,0,(4-Methoxyphenyl)methanol,105-13-5,DTXSID3022370,Progesterone,57-83-0,-0.1118881118881119,0.7327754460345061,0.2824074074074074,0.2824074074074074
DTXSID9071349,68259-00-7,Methyl 1-methyl-4-((methylphenylhydrazono)methyl)pyridinium sulphate,0,0,Methyl 1-methyl-4-((methylphenylhydrazono)methyl)pyridinium sulphate,68259-00-7,DTXSID0020573,17beta-Estradiol,50-28-2,-0.1118881118881119,0.7327754460345061,0.2824074074074074,0.2824074074074074
DTXSID4040713,1034-01-1,Octyl gallate,0,0,Octyl gallate,1034-01-1,DTXSID0020573,17beta-Estradiol,50-28-2,-0.1328671328671329,0.6833655342846062,0.2685185185185185,0.2685185185185185
DTXSID9047093,111-12-6,Methyl 2-octynoate,0,0,Methyl 2-octynoate,111-12-6,DTXSID3022370,Progesterone,57-83-0,-0.1328671328671329,0.6833655342846062,0.2685185185185185,0.2685185185185185
DTXSID8046242,1641-17-4,Mexenone,0,0,Mexenone,1641-17-4,DTXSID0020573,17beta-Estradiol,50-28-2,-0.13986013986013987,0.6671505359874285,0.26388888888888884,0.26388888888888884
DTXSID1044304,6899-04-3,DL-Glutamine,0,0,DL-Glutamine,6899-04-3,DTXSID0020573,17beta-Estradiol,50-28-2,-0.14685314685314688,0.6510733511166211,0.25925925925925924,0.25925925925925924
DTXSID2059770,275-51-4,Azulene,0,0,Azulene,275-51-4,DTXSID3022370,Progesterone,57-83-0,-0.15384615384615385,0.6351399553775858,0.2546296296296296,0.2546296296296296
DTXSID00208089,5934-29-2,L-Histidine hydrochloride monohydrate,0,0,L-Histidine hydrochloride monohydrate,5934-29-2,DTXSID0020573,17beta-Estradiol,50-28-2,-0.16083916083916086,0.6193561690338674,0.25,0.25
DTXSID6046555,38083-17-9,Climbazole,0,0,Climbazole,38083-17-9,DTXSID3022370,Progesterone,57-83-0,-0.16083916083916086,0.6193561690338674,0.25,0.25
DTXSID901014233,20938-62-9,Pantothenate,0,0,Pantothenate,20938-62-9,DTXSID0020573,17beta-Estradiol,50-28-2,-0.17482517482517487,0.5882598949233353,0.2407407407407407,0.2407407407407407
DTXSID7044506,103-45-7,2-Phenylethyl acetate,0,0,2-Phenylethyl acetate,103-45-7,DTXSID3022370,Progesterone,57-83-0,-0.19580419580419584,0.5428735206298202,0.22685185185185183,0.22685185185185183
DTXSID1040451,57-00-1,Creatine,0,0,Creatine,57-00-1,DTXSID0020573,17beta-Estradiol,50-28-2,-0.2097902097902098,0.5135125134125788,0.2175925925925926,0.2175925925925926
DTXSID80190352,3687-18-1,Tramiprosate,0,0,Tramiprosate,3687-18-1,DTXSID0020573,17beta-Estradiol,50-28-2,-0.2097902097902098,0.5135125134125788,0.2175925925925926,0.2175925925925926
DTXSID3030711,31142-56-0,Aluminum citrate,0,0,Aluminum citrate,31142-56-0,DTXSID0020573,17beta-Estradiol,50-28-2,-0.2237762237762238,0.4849111404027346,0.20833333333333331,0.20833333333333331
DTXSID1037303,375-85-9,Perfluoroheptanoic acid,0,0,Perfluoroheptanoic acid,375-85-9,DTXSID3022370,Progesterone,57-83-0,-0.2307692307692308,0.47090569352639616,0.20370370370370366,0.20370370370370366
DTXSID9023203,61-90-5,L-Leucine,0,0,L-Leucine,61-90-5,DTXSID0020573,17beta-Estradiol,50-28-2,-0.2307692307692308,0.47090569352639616,0.20370370370370366,0.20370370370370366
DTXSID4052342,65-71-4,Thymine,0,0,Thymine,65-71-4,DTXSID0020573,17beta-Estradiol,50-28-2,-0.2587412587412588,0.4169384265398784,0.18518518518518515,0.18518518518518515
DTXSID2041256,111-29-5,"1,5-Pentanediol",0,0,"1,5-Pentanediol",111-29-5,DTXSID3022370,Progesterone,57-83-0,-0.2657342657342658,0.4039766592750292,0.18055555555555552,0.18055555555555552
DTXSID6062599,2706-90-3,Perfluoropentanoic acid,0,0,Perfluoropentanoic acid,2706-90-3,DTXSID3022370,Progesterone,57-83-0,-0.27972027972027974,0.37870923364203934,0.1712962962962963,0.1712962962962963
DTXSID20993985,73246-94-3,"2-(2-Aminoethoxy)ethyl hydrogen sulfate--2,2',2''-nitrilotri(ethan-1-ol) (1/1)",0,0,"2-(2-Aminoethoxy)ethyl hydrogen sulfate--2,2',2''-nitrilotri(ethan-1-ol) (1/1)",73246-94-3,DTXSID0020573,17beta-Estradiol,50-28-2,-0.2867132867132867,0.36640845611198786,0.16666666666666669,0.16666666666666669
DTXSID3044598,16485-10-2,Panthenol,0,0,Panthenol,16485-10-2,DTXSID4022367,Estrone,53-16-7,-0.29370629370629375,0.35433253421137584,0.16203703703703703,0.16203703703703703
DTXSID9020667,56-40-6,Glycine,0,0,Glycine,56-40-6,DTXSID0020573,17beta-Estradiol,50-28-2,-0.29370629370629375,0.35433253421137584,0.16203703703703703,0.16203703703703703
DTXSID7029663,3794-83-0,Tetrasodium etidronate,0,0,Tetrasodium etidronate,3794-83-0,DTXSID4022367,Estrone,53-16-7,-0.30069930069930073,0.3424833754401925,0.1574074074074074,0.1574074074074074
DTXSID6041056,74-79-3,L-Arginine,0,0,L-Arginine,74-79-3,DTXSID0020573,17beta-Estradiol,50-28-2,-0.31468531468531474,0.3194719125614523,0.14814814814814814,0.14814814814814814
DTXSID6041056,74-79-3,L-Arginine,0,0,L-Arginine,74-79-3,DTXSID4022367,Estrone,53-16-7,-0.31468531468531474,0.3194719125614523,0.14814814814814814,0.14814814814814814
DTXSID2058629,2615-15-8,Hexaethylene glycol,0,0,Hexaethylene glycol,2615-15-8,DTXSID3022370,Progesterone,57-83-0,-0.3286713286713287,0.29738507772010603,0.1388888888888889,0.1388888888888889
DTXSID1029332,25869-00-5,"Ferrate(4-), hexakis(cyano-.kappa.C)-, ammonium iron(3+) (1:1:1), (OC-6-11)-",0,0,"Ferrate(4-), hexakis(cyano-.kappa.C)-, ammonium iron(3+) (1:1:1), (OC-6-11)-",25869-00-5,DTXSID0020573,17beta-Estradiol,50-28-2,-0.3846153846153847,0.21838742691298815,0.10185185185185183,0.10185185185185183
DTXSID5039224,75-07-0,Acetaldehyde,0,0,Acetaldehyde,75-07-0,DTXSID3022370,Progesterone,57-83-0,-0.39160839160839167,0.2095643518362367,0.09722222222222221,0.09722222222222221
DTXSID0025072,96-26-4,Dihydroxyacetone,0,0,Dihydroxyacetone,96-26-4,DTXSID3022370,Progesterone,57-83-0,-0.4265734265734267,0.1688995254052027,0.07407407407407404,0.07407407407407404
DTXSID10873500,113-21-3,Lactate ion(1-),0,0,Lactate ion(1-),113-21-3,DTXSID3022370,Progesterone,57-83-0,-0.4265734265734267,0.1688995254052027,0.07407407407407404,0.07407407407407404
DTXSID6043917,50-69-1,D-Ribose,0,0,D-Ribose,50-69-1,DTXSID0020573,17beta-Estradiol,50-28-2,-0.4265734265734267,0.1688995254052027,0.07407407407407404,0.07407407407407404
DTXSID8021648,123-76-2,4-Oxopentanoic acid,0,0,4-Oxopentanoic acid,123-76-2,DTXSID3022370,Progesterone,57-83-0,-0.4265734265734267,0.1688995254052027,0.07407407407407404,0.07407407407407404
DTXSID8022666,107-43-7,Betaine,0,0,Betaine,107-43-7,DTXSID3022370,Progesterone,57-83-0,-0.4265734265734267,0.1688995254052027,0.07407407407407404,0.07407407407407404
DTXSID1021162,92-13-7,Pilocarpine,0,0,Pilocarpine,92-13-7,DTXSID3022370,Progesterone,57-83-0,-0.43356643356643365,0.16144642634982326,0.06944444444444443,0.06944444444444443
DTXSID20863533,5422-34-4,"Propanamide, 2-hydroxy-N-(2-hydroxyethyl)-",0,0,"Propanamide, 2-hydroxy-N-(2-hydroxyethyl)-",5422-34-4,DTXSID0020573,17beta-Estradiol,50-28-2,-0.48951048951048953,0.10963245214599496,0.03240740740740744,0.03240740740740744
DTXSID20863533,5422-34-4,"Propanamide, 2-hydroxy-N-(2-hydroxyethyl)-",0,0,"Propanamide, 2-hydroxy-N-(2-hydroxyethyl)-",5422-34-4,DTXSID3022370,Progesterone,57-83-0,-0.48951048951048953,0.10963245214599496,0.03240740740740744,0.03240740740740744
DTXSID7042514,87-99-0,Xylitol,0,0,Xylitol,87-99-0,DTXSID3022370,Progesterone,57-83-0,-0.48951048951048953,0.10963245214599496,0.03240740740740744,0.03240740740740744
DTXSID4023678,1953-02-2,Tiopronin,0,0,Tiopronin,1953-02-2,DTXSID0020573,17beta-Estradiol,50-28-2,-0.5384615384615385,0.0749022866724823,0,0
DTXSID0049816,7440-65-5,Yttrium,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID0049818,7440-67-7,Zirconium,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID0058641,7440-45-1,Cerium,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID0064676,7439-91-0,Lanthanum,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID1023940,7440-43-9,Cadmium,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID1031040,7440-48-4,Cobalt,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID1049801,7440-31-5,Tin,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID2020181,7787-59-9,Bismuth oxychloride,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID2020925,7440-02-0,Nickel,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID2024161,7439-92-1,Lead,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID2031089,13473-26-2,D&C Red 27,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID2036035,7440-28-0,Thallium,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID2040282,7440-62-2,Vanadium,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID3024312,7440-24-6,Strontium,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID3047764,7440-32-6,Titanium,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID3052484,7440-69-9,Bismuth,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID3064691,7440-27-9,Terbium,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID3064695,7440-53-1,Europium,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID3064697,7440-57-5,Gold,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID3064699,7440-60-0,Holmium,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID4023886,7440-38-2,Arsenic,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID4023913,7440-41-7,Beryllium,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID4046993,7440-64-4,Ytterbium,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID4052479,3/1/7440,Niobium,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID4064684,7440-10-0,Praseodymium,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID4064686,7440-17-7,Rubidium,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID4064688,7440-19-9,Samarium,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID5023879,7440-36-0,Antimony,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID5036761,7439-93-2,Lithium,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID5036767,7440-46-2,Cesium,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID5047746,7439-94-3,Lutetium,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID5064673,7429-91-6,Dysprosium,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID5064677,7440-00-8,Neodymium,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID6049800,7440-29-1,Thorium,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID70872554,10163-15-2,Sodium monofluorophosphate,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID8023894,7440-39-3,Barium,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID8051415,37222-66-5,Potassium hydrogen monopersulfate,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID8052481,7440-33-7,Tungsten,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID8052483,7440-56-4,Germanium,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID8052485,7440-74-6,Indium,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID8064692,7440-30-4,Thulium,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID8064694,7440-52-0,Erbium,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID8064696,7440-55-3,Gallium,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID8064698,7440-58-6,Hafnium,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID80891736,1333-88-6,Aluminum cobalt oxide (Al2CoO4),0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID80897334,6273-99-0,Phenylmercuric borate,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID80904375,NA,NA,NA,NA,Betasizofiran,39464-87-4,DTXSID0020573,17beta-Estradiol,50-28-2,0.2307692307692308,0.47090569352639616,0.5092592592592592,NA
DTXSID9049667,14452-57-4,Magnesium peroxide (Mg(O2)?),0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID9064689,7440-20-2,Scandium,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
DTXSID9065316,12758-40-6,Carboxyethylgermanium sesquioxide,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
