DTXSID,ss_cas,ss_chemname,total_enrich_feat,SS_score,uc_chemname,uc_cas,bc_DTXSID,bc_chemname,bc_cas,sr_cor,sr_pval,PS_score,prioritization_score
DTXSID2051471,7128-91-8,Hexadecyl(dimethyl)amine oxide,0,0,Hexadecyl(dimethyl)amine oxide,7128-91-8,DTXSID0021961,Benzophenone,119-61-9,0.8601398601398602,5.970842605104725e-4,0.8437500000000001,0.8437500000000001
DTXSID3026691,102-76-1,Triacetin,0,0,Triacetin,102-76-1,DTXSID6020359,Cyclohexanone,108-94-1,0.8601398601398602,5.970842605104725e-4,0.8437500000000001,0.8437500000000001
DTXSID3065320,13006-05-8,"Octadecyl hydrogen sulphate, magnesium salt",0,0,"Octadecyl hydrogen sulphate, magnesium salt",13006-05-8,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.8601398601398602,5.970842605104725e-4,0.8437500000000001,0.8437500000000001
DTXSID4041232,717-74-8,"1,3,5-Triisopropylbenzene",0,0,"1,3,5-Triisopropylbenzene",717-74-8,DTXSID0020315,Chloropicrin,76-06-2,0.8601398601398602,5.970842605104725e-4,0.8437500000000001,0.8437500000000001
DTXSID4041608,100-66-3,Anisole,0,0,Anisole,100-66-3,DTXSID0020315,Chloropicrin,76-06-2,0.8601398601398602,5.970842605104725e-4,0.8437500000000001,0.8437500000000001
DTXSID6047103,1120-04-3,Octadecyl sulfate sodium salt,0,0,Octadecyl sulfate sodium salt,1120-04-3,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.8601398601398602,5.970842605104725e-4,0.8437500000000001,0.8437500000000001
DTXSID6051691,13515-40-7,C.I. Pigment Yellow 73,0,0,C.I. Pigment Yellow 73,13515-40-7,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.8601398601398602,5.970842605104725e-4,0.8437500000000001,0.8437500000000001
DTXSID8042343,111-43-3,Propyl ether,0,0,Propyl ether,111-43-3,DTXSID0020315,Chloropicrin,76-06-2,0.8601398601398602,5.970842605104725e-4,0.8437500000000001,0.8437500000000001
DTXSID1025190,2610-05-1,C.I. Direct Blue 1,2,0.2857142857142857,C.I. Direct Blue 1,2610-05-1,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.6013986013986015,0.04280686898757623,0.5546875000000001,0.8404017857142858
DTXSID50878372,544-60-5,Ammonium Oleate,1,0.14285714285714285,Ammonium Oleate,544-60-5,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.7272727272727274,0.0100009174971863,0.6953125000000001,0.838169642857143
DTXSID8041294,52299-20-4,2-((Hydroxymethyl)amino)-2-methyl-1-propanol,1,0.14285714285714285,2-((Hydroxymethyl)amino)-2-methyl-1-propanol,52299-20-4,DTXSID7024902,Dazomet,533-74-4,0.7272727272727274,0.0100009174971863,0.6953125000000001,0.838169642857143
DTXSID2042432,143-03-3,"Sulfuric acid, monooctadecyl ester",0,0,"Sulfuric acid, monooctadecyl ester",143-03-3,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.8531468531468533,7.719020039505852e-4,0.8359375000000002,0.8359375000000002
DTXSID2052312,629-70-9,Hexadecyl acetate,0,0,Hexadecyl acetate,629-70-9,DTXSID0021961,Benzophenone,119-61-9,0.8531468531468533,7.719020039505852e-4,0.8359375000000002,0.8359375000000002
DTXSID3021986,126-73-8,Tributyl phosphate,0,0,Tributyl phosphate,126-73-8,DTXSID0021961,Benzophenone,119-61-9,0.8531468531468533,7.719020039505852e-4,0.8359375000000002,0.8359375000000002
DTXSID7074618,33734-57-5,Octaneperoxoic acid,0,0,Octaneperoxoic acid,33734-57-5,DTXSID0020315,Chloropicrin,76-06-2,0.8531468531468533,7.719020039505852e-4,0.8359375000000002,0.8359375000000002
DTXSID1041425,6728-26-3,(2E)-2-Hexenal,1,0.14285714285714285,(2E)-2-Hexenal,6728-26-3,DTXSID6020359,Cyclohexanone,108-94-1,0.7202797202797203,0.011020518688963307,0.6875,0.8303571428571428
DTXSID6041422,87-01-4,7-(Dimethylamino)-4-methylcoumarin,1,0.14285714285714285,7-(Dimethylamino)-4-methylcoumarin,87-01-4,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.7202797202797203,0.011020518688963307,0.6875,0.8303571428571428
DTXSID0052336,6528-34-3,Pigment Yellow 65,0,0,Pigment Yellow 65,6528-34-3,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.8461538461538463,9.695401464449504e-4,0.8281250000000001,0.8281250000000001
DTXSID1063562,4696-46-2,"Sulfuric acid, monooctadecyl ester, ammonium salt",0,0,"Sulfuric acid, monooctadecyl ester, ammonium salt",4696-46-2,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.8461538461538463,9.695401464449504e-4,0.8281250000000001,0.8281250000000001
DTXSID2021602,57-10-3,Hexadecanoic acid,0,0,Hexadecanoic acid,57-10-3,DTXSID0021961,Benzophenone,119-61-9,0.8461538461538463,9.695401464449504e-4,0.8281250000000001,0.8281250000000001
DTXSID2041383,42003-39-4,"1-(Chloromethyl)-2,8,9-trioxa-5-aza-1-silabicyclo[3.3.3]undecane",0,0,"1-(Chloromethyl)-2,8,9-trioxa-5-aza-1-silabicyclo[3.3.3]undecane",42003-39-4,DTXSID7024902,Dazomet,533-74-4,0.8461538461538463,9.695401464449504e-4,0.8281250000000001,0.8281250000000001
DTXSID2042436,4065-45-6,Sulisobenzone,0,0,Sulisobenzone,4065-45-6,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.8461538461538463,9.695401464449504e-4,0.8281250000000001,0.8281250000000001
DTXSID3041299,7011-83-8,Dihydrojasmone lactone,0,0,Dihydrojasmone lactone,7011-83-8,DTXSID0021961,Benzophenone,119-61-9,0.8461538461538463,9.695401464449504e-4,0.8281250000000001,0.8281250000000001
DTXSID6041898,7575-62-4,Sodium dodecyl diphenyl ether disulfonate,0,0,Sodium dodecyl diphenyl ether disulfonate,7575-62-4,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.8461538461538463,9.695401464449504e-4,0.8281250000000001,0.8281250000000001
DTXSID7025920,6358-31-2,C.I. Pigment Yellow 74,0,0,C.I. Pigment Yellow 74,6358-31-2,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.8461538461538463,9.695401464449504e-4,0.8281250000000001,0.8281250000000001
DTXSID7029661,3452-97-9,"3,5,5-Trimethyl-1-hexanol",0,0,"3,5,5-Trimethyl-1-hexanol",3452-97-9,DTXSID0020315,Chloropicrin,76-06-2,0.8461538461538463,9.695401464449504e-4,0.8281250000000001,0.8281250000000001
DTXSID7042356,2110-18-1,2-(3-Phenylpropyl)pyridine,0,0,2-(3-Phenylpropyl)pyridine,2110-18-1,DTXSID0021961,Benzophenone,119-61-9,0.8461538461538463,9.695401464449504e-4,0.8281250000000001,0.8281250000000001
DTXSID6022137,928-96-1,(Z)-3-Hexen-1-ol,1,0.14285714285714285,(Z)-3-Hexen-1-ol,928-96-1,DTXSID6020359,Cyclohexanone,108-94-1,0.7132867132867134,0.012114394881595453,0.6796875000000002,0.822544642857143
DTXSID0025363,79-14-1,Glycolic acid,0,0,Glycolic acid,79-14-1,DTXSID2020977,Nitromethane,75-52-5,0.8391608391608392,0.0011918743865398027,0.8203125,0.8203125
DTXSID5020605,104-76-7,2-Ethyl-1-hexanol,0,0,2-Ethyl-1-hexanol,104-76-7,DTXSID0020315,Chloropicrin,76-06-2,0.8391608391608392,0.0011918743865398027,0.8203125,0.8203125
DTXSID5027229,593-81-7,Trimethylamine hydrochloride,0,0,Trimethylamine hydrochloride,593-81-7,DTXSID2020977,Nitromethane,75-52-5,0.8391608391608392,0.0011918743865398027,0.8203125,0.8203125
DTXSID5027641,6938-94-9,Diisopropyl adipate,0,0,Diisopropyl adipate,6938-94-9,DTXSID0021961,Benzophenone,119-61-9,0.8391608391608392,0.0011918743865398027,0.8203125,0.8203125
DTXSID6022008,143-08-8,1-Nonanol,0,0,1-Nonanol,143-08-8,DTXSID0020315,Chloropicrin,76-06-2,0.8391608391608392,0.0011918743865398027,0.8203125,0.8203125
DTXSID7027540,3622-84-2,N-Butylbenzenesulfonamide,0,0,N-Butylbenzenesulfonamide,3622-84-2,DTXSID0021961,Benzophenone,119-61-9,0.8391608391608392,0.0011918743865398027,0.8203125,0.8203125
DTXSID70864338,12694-22-3,"2,3-Dihydroxypropyl 2,3-dideoxy-2-hexadecylpentonate",0,0,"2,3-Dihydroxypropyl 2,3-dideoxy-2-hexadecylpentonate",12694-22-3,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.8391608391608392,0.0011918743865398027,0.8203125,0.8203125
DTXSID8029157,122-40-7,alpha-Amyl cinnamaldehyde,3,0.42857142857142855,alpha-Amyl cinnamaldehyde,122-40-7,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.45454545454545464,0.1404130384122874,0.3906250000000001,0.8191964285714286
DTXSID8029157,122-40-7,alpha-Amyl cinnamaldehyde,3,0.42857142857142855,alpha-Amyl cinnamaldehyde,122-40-7,DTXSID0021961,Benzophenone,119-61-9,0.45454545454545464,0.1404130384122874,0.3906250000000001,0.8191964285714286
DTXSID6024466,150-13-0,4-Aminobenzoic acid,2,0.2857142857142857,4-Aminobenzoic acid,150-13-0,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.5804195804195805,0.05208624175002753,0.5312500000000001,0.8169642857142858
DTXSID5041514,21662-09-9,(4Z)-4-Decenal,1,0.14285714285714285,(4Z)-4-Decenal,21662-09-9,DTXSID0020315,Chloropicrin,76-06-2,0.7062937062937064,0.01328611352164718,0.6718750000000001,0.814732142857143
DTXSID0026838,110-27-0,Isopropyl tetradecanoate,0,0,Isopropyl tetradecanoate,110-27-0,DTXSID0021961,Benzophenone,119-61-9,0.8321678321678323,0.0014408725736803438,0.8125000000000001,0.8125000000000001
DTXSID0026967,120-55-8,Diethylene glycol dibenzoate,0,0,Diethylene glycol dibenzoate,120-55-8,DTXSID0021961,Benzophenone,119-61-9,0.8321678321678323,0.0014408725736803438,0.8125000000000001,0.8125000000000001
DTXSID0052627,93385-02-5,2-(Tetradecyloxy)propyl acetate,0,0,2-(Tetradecyloxy)propyl acetate,93385-02-5,DTXSID0021961,Benzophenone,119-61-9,0.8321678321678323,0.0014408725736803438,0.8125000000000001,0.8125000000000001
DTXSID1021827,98-82-8,Cumene,0,0,Cumene,98-82-8,DTXSID0020315,Chloropicrin,76-06-2,0.8321678321678323,0.0014408725736803438,0.8125000000000001,0.8125000000000001
DTXSID4029149,112-39-0,Methyl hexadecanoate,0,0,Methyl hexadecanoate,112-39-0,DTXSID0021961,Benzophenone,119-61-9,0.8321678321678323,0.0014408725736803438,0.8125000000000001,0.8125000000000001
DTXSID7038864,88-24-4,"2,2'-Methylenebis(ethyl-6-tert-butylphenol)",0,0,"2,2'-Methylenebis(ethyl-6-tert-butylphenol)",88-24-4,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.8321678321678323,0.0014408725736803438,0.8125000000000001,0.8125000000000001
DTXSID7068766,52558-73-3,"Glycine, N-methyl-N-(1-oxotetradecyl)-",0,0,"Glycine, N-methyl-N-(1-oxotetradecyl)-",52558-73-3,DTXSID0021961,Benzophenone,119-61-9,0.8321678321678323,0.0014408725736803438,0.8125000000000001,0.8125000000000001
DTXSID0040622,67-03-8,Thiamine hydrochloride,2,0.2857142857142857,Thiamine hydrochloride,67-03-8,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.5734265734265734,0.05548132408162134,0.5234375,0.8091517857142857
DTXSID2023648,59-43-8,Thiamine,2,0.2857142857142857,Thiamine,59-43-8,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.5734265734265734,0.05548132408162134,0.5234375,0.8091517857142857
DTXSID0041484,3681-71-8,(3Z)-3-Hexenyl acetate,1,0.14285714285714285,(3Z)-3-Hexenyl acetate,3681-71-8,DTXSID0020315,Chloropicrin,76-06-2,0.6993006993006995,0.014539311870507278,0.6640625000000002,0.806919642857143
DTXSID2020505,108-01-0,Dimethylaminoethanol,0,0,Dimethylaminoethanol,108-01-0,DTXSID2020977,Nitromethane,75-52-5,0.8251748251748252,0.0017185956729469844,0.8046875,0.8046875
DTXSID2021232,915-67-3,Amaranth,0,0,Amaranth,915-67-3,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.8251748251748252,0.0017185956729469844,0.8046875,0.8046875
DTXSID5063154,3737-55-1,Sodium N-methyl-N-palmitoyltaurate,0,0,Sodium N-methyl-N-palmitoyltaurate,3737-55-1,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.8251748251748252,0.0017185956729469844,0.8046875,0.8046875
DTXSID7029611,120-56-9,Ethylenebis(oxyethylene) dibenzoate,0,0,Ethylenebis(oxyethylene) dibenzoate,120-56-9,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.8251748251748252,0.0017185956729469844,0.8046875,0.8046875
DTXSID7042198,1907-65-9,N-Butyl-p-toluenesulfonamide,0,0,N-Butyl-p-toluenesulfonamide,1907-65-9,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.8251748251748252,0.0017185956729469844,0.8046875,0.8046875
DTXSID80226281,75319-63-0,Hexadecyl glucoside,0,0,Hexadecyl glucoside,75319-63-0,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.8251748251748252,0.0017185956729469844,0.8046875,0.8046875
DTXSID8052063,3905-19-9,Pigment Red 166,0,0,Pigment Red 166,3905-19-9,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.8251748251748252,0.0017185956729469844,0.8046875,0.8046875
DTXSID901015574,548-26-5,"2,4,5,7-Tetrabromo-3,6-fluorandiol",0,0,"2,4,5,7-Tetrabromo-3,6-fluorandiol",548-26-5,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.8251748251748252,0.0017185956729469844,0.8046875,0.8046875
DTXSID9021213,2611-82-7,"C.I. Acid Red 18, trisodium salt",0,0,"C.I. Acid Red 18, trisodium salt",2611-82-7,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.8251748251748252,0.0017185956729469844,0.8046875,0.8046875
DTXSID9041310,39105-95-8,"2,2-Dichloro-N-isopropylacetanilide",0,0,"2,2-Dichloro-N-isopropylacetanilide",39105-95-8,DTXSID0021961,Benzophenone,119-61-9,0.8251748251748252,0.0017185956729469844,0.8046875,0.8046875
DTXSID3023556,68-26-8,Retinol,2,0.2857142857142857,Retinol,68-26-8,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.5664335664335665,0.059034148215904074,0.515625,0.8013392857142857
DTXSID8021777,83-88-5,Riboflavin,2,0.2857142857142857,Riboflavin,83-88-5,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.5664335664335665,0.059034148215904074,0.515625,0.8013392857142857
DTXSID90889346,479-61-8,"Magnesium, [(2E,7R,11R)-3,7,11,15-tetramethyl-2-hexadecenyl (3S,4S,21R)-9-ethenyl-14-ethyl-21-(methoxycarbonyl)-4,8,13,18-tetramethyl-20-oxo-3-phorbinepropanoato(2-)-.kappa.N23,.kappa.N24,.kappa.N25,.kappa.N26]-, (SP-4-2)-",2,0.2857142857142857,"Magnesium, [(2E,7R,11R)-3,7,11,15-tetramethyl-2-hexadecenyl (3S,4S,21R)-9-ethenyl-14-ethyl-21-(methoxycarbonyl)-4,8,13,18-tetramethyl-20-oxo-3-phorbinepropanoato(2-)-.kappa.N23,.kappa.N24,.kappa.N25,.kappa.N26]-, (SP-4-2)-",479-61-8,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.5664335664335665,0.059034148215904074,0.515625,0.8013392857142857
DTXSID2029612,138-86-3,Limonene,1,0.14285714285714285,Limonene,138-86-3,DTXSID0020315,Chloropicrin,76-06-2,0.6923076923076924,0.01587769332201156,0.6562500000000001,0.799107142857143
DTXSID8025707,17557-23-2,Neopentyl glycol diglycidyl ether,1,0.14285714285714285,Neopentyl glycol diglycidyl ether,17557-23-2,DTXSID6020359,Cyclohexanone,108-94-1,0.6923076923076924,0.01587769332201156,0.6562500000000001,0.799107142857143
DTXSID0027278,637-12-7,Aluminum stearate,0,0,Aluminum stearate,637-12-7,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.8181818181818183,0.002027198525813809,0.7968750000000002,0.7968750000000002
DTXSID0027353,1002-89-7,Ammonium stearate,0,0,Ammonium stearate,1002-89-7,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.8181818181818183,0.002027198525813809,0.7968750000000002,0.7968750000000002
DTXSID0042086,59227-89-3,Laurocapram,0,0,Laurocapram,59227-89-3,DTXSID0021961,Benzophenone,119-61-9,0.8181818181818183,0.002027198525813809,0.7968750000000002,0.7968750000000002
DTXSID0042292,32345-29-2,"Phosphorothioic acid, O,O-diethyl O-phenyl ester",0,0,"Phosphorothioic acid, O,O-diethyl O-phenyl ester",32345-29-2,DTXSID0021961,Benzophenone,119-61-9,0.8181818181818183,0.002027198525813809,0.7968750000000002,0.7968750000000002
DTXSID2025395,999-97-3,Hexamethyldisilazane,0,0,Hexamethyldisilazane,999-97-3,DTXSID0020315,Chloropicrin,76-06-2,0.8181818181818183,0.002027198525813809,0.7968750000000002,0.7968750000000002
DTXSID2027208,557-04-0,Magnesium stearate,0,0,Magnesium stearate,557-04-0,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.8181818181818183,0.002027198525813809,0.7968750000000002,0.7968750000000002
DTXSID4021553,112-31-2,Decanal,0,0,Decanal,112-31-2,DTXSID0020315,Chloropicrin,76-06-2,0.8181818181818183,0.002027198525813809,0.7968750000000002,0.7968750000000002
DTXSID40890861,43035-18-3,"Benzenesulfonic acid, 4-[[3-[2-[2-hydroxy-3-[[(4-methoxyphenyl)amino]carbonyl]-1-naphthalenyl]diazenyl]-4-methylbenzoyl]amino]-, calcium salt (2:1)",0,0,"Benzenesulfonic acid, 4-[[3-[2-[2-hydroxy-3-[[(4-methoxyphenyl)amino]carbonyl]-1-naphthalenyl]diazenyl]-4-methylbenzoyl]amino]-, calcium salt (2:1)",43035-18-3,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.8181818181818183,0.002027198525813809,0.7968750000000002,0.7968750000000002
DTXSID6052459,71662-60-7,Dimethyl(octadecan-2-yl)amine oxide,0,0,Dimethyl(octadecan-2-yl)amine oxide,71662-60-7,DTXSID0021961,Benzophenone,119-61-9,0.8181818181818183,0.002027198525813809,0.7968750000000002,0.7968750000000002
DTXSID8042187,109-46-6,"N,N'-Dibutylthiourea",0,0,"N,N'-Dibutylthiourea",109-46-6,DTXSID0021961,Benzophenone,119-61-9,0.8181818181818183,0.002027198525813809,0.7968750000000002,0.7968750000000002
DTXSID80888681,87157-58-2,"D-Glucitol, 1-deoxy-1-[methyl(1-oxotetradecyl)amino]-",0,0,"D-Glucitol, 1-deoxy-1-[methyl(1-oxotetradecyl)amino]-",87157-58-2,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.8181818181818183,0.002027198525813809,0.7968750000000002,0.7968750000000002
DTXSID9026500,80-54-6,2-(4-Tert-Butylbenzyl)propionaldehyde,0,0,2-(4-Tert-Butylbenzyl)propionaldehyde,80-54-6,DTXSID0021961,Benzophenone,119-61-9,0.8181818181818183,0.002027198525813809,0.7968750000000002,0.7968750000000002
DTXSID9027318,822-16-2,Sodium octadecanoate,0,0,Sodium octadecanoate,822-16-2,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.8181818181818183,0.002027198525813809,0.7968750000000002,0.7968750000000002
DTXSID9042178,111-57-9,N-(2-Hydroxyethyl)octadecanamide,0,0,N-(2-Hydroxyethyl)octadecanamide,111-57-9,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.8181818181818183,0.002027198525813809,0.7968750000000002,0.7968750000000002
DTXSID9042178,111-57-9,N-(2-Hydroxyethyl)octadecanamide,0,0,N-(2-Hydroxyethyl)octadecanamide,111-57-9,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.8181818181818183,0.002027198525813809,0.7968750000000002,0.7968750000000002
DTXSID1044435,51-05-8,Procaine hydrochloride,2,0.2857142857142857,Procaine hydrochloride,51-05-8,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.5594405594405595,0.06274871992683886,0.5078125,0.7935267857142857
DTXSID4024696,97-88-1,Butyl methacrylate,1,0.14285714285714285,Butyl methacrylate,97-88-1,DTXSID0020315,Chloropicrin,76-06-2,0.6853146853146853,0.017305023487059572,0.6484375,0.7912946428571428
DTXSID4041812,498-81-7,Dihydro-alpha-terpineol,1,0.14285714285714285,Dihydro-alpha-terpineol,498-81-7,DTXSID0020315,Chloropicrin,76-06-2,0.6853146853146853,0.017305023487059572,0.6484375,0.7912946428571428
DTXSID4042098,1/7/3999,Linoleamide,1,0.14285714285714285,Linoleamide,1/7/3999,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.6853146853146853,0.017305023487059572,0.6484375,0.7912946428571428
DTXSID5041562,822-17-3,"Sodium (9Z,12Z)-octadeca-9,12-dienoate",1,0.14285714285714285,"Sodium (9Z,12Z)-octadeca-9,12-dienoate",822-17-3,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.6853146853146853,0.017305023487059572,0.6484375,0.7912946428571428
DTXSID8020179,110-97-4,Diisopropanolamine,1,0.14285714285714285,Diisopropanolamine,110-97-4,DTXSID2020977,Nitromethane,75-52-5,0.6853146853146853,0.017305023487059572,0.6484375,0.7912946428571428
DTXSID2021735,67-68-5,Dimethyl sulfoxide,0,0,Dimethyl sulfoxide,67-68-5,DTXSID2020977,Nitromethane,75-52-5,0.8111888111888113,0.002368930397823616,0.7890625000000001,0.7890625000000001
DTXSID2036457,25446-78-0,"Ethanol, 2-[2-[2-(tridecyloxy)ethoxy]ethoxy]-, hydrogen sulfate, sodium salt",0,0,"Ethanol, 2-[2-[2-(tridecyloxy)ethoxy]ethoxy]-, hydrogen sulfate, sodium salt",25446-78-0,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.8111888111888113,0.002368930397823616,0.7890625000000001,0.7890625000000001
DTXSID2041707,5850-16-8,"Disodium 4,4'-((2,4-dihydroxy-1,3-phenylene)bis(azo))bisnaphthalene-1-sulphonate",0,0,"Disodium 4,4'-((2,4-dihydroxy-1,3-phenylene)bis(azo))bisnaphthalene-1-sulphonate",5850-16-8,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.8111888111888113,0.002368930397823616,0.7890625000000001,0.7890625000000001
DTXSID40949681,26885-07-4,Sodium 2-[icosanoyl(methyl)amino]ethane-1-sulfonate,0,0,Sodium 2-[icosanoyl(methyl)amino]ethane-1-sulfonate,26885-07-4,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.8111888111888113,0.002368930397823616,0.7890625000000001,0.7890625000000001
DTXSID5026889,111-82-0,Methyl dodecanoate,0,0,Methyl dodecanoate,111-82-0,DTXSID0020315,Chloropicrin,76-06-2,0.8111888111888113,0.002368930397823616,0.7890625000000001,0.7890625000000001
DTXSID7041708,1320-07-6,"C.I. Acid Orange 24, monosodium salt",0,0,"C.I. Acid Orange 24, monosodium salt",1320-07-6,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.8111888111888113,0.002368930397823616,0.7890625000000001,0.7890625000000001
DTXSID7050408,2673-22-5,Sodium ditridecylsulfosuccinate,0,0,Sodium ditridecylsulfosuccinate,2673-22-5,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.8111888111888113,0.002368930397823616,0.7890625000000001,0.7890625000000001
DTXSID9042463,3555-47-3,Tetrakis(trimethylsiloxy)silane,0,0,Tetrakis(trimethylsiloxy)silane,3555-47-3,DTXSID0020315,Chloropicrin,76-06-2,0.8111888111888113,0.002368930397823616,0.7890625000000001,0.7890625000000001
DTXSID7024873,108-80-5,Cyanuric acid,2,0.2857142857142857,Cyanuric acid,108-80-5,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.5524475524475525,0.06662900144879341,0.5000000000000001,0.7857142857142858
DTXSID4026713,105-16-8,2-(Diethylamino)ethyl methacrylate,1,0.14285714285714285,2-(Diethylamino)ethyl methacrylate,105-16-8,DTXSID6020359,Cyclohexanone,108-94-1,0.6783216783216784,0.01882512605252116,0.6406250000000001,0.783482142857143
DTXSID8029650,1490-04-6,Menthol,1,0.14285714285714285,Menthol,1490-04-6,DTXSID0020315,Chloropicrin,76-06-2,0.6783216783216784,0.01882512605252116,0.6406250000000001,0.783482142857143
DTXSID1024598,118-58-1,Benzyl salicylate,0,0,Benzyl salicylate,118-58-1,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.8041958041958044,0.0027461353047330307,0.7812500000000002,0.7812500000000002
DTXSID1026031,151-21-3,Sodium dodecyl sulfate,0,0,Sodium dodecyl sulfate,151-21-3,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.8041958041958044,0.0027461353047330307,0.7812500000000002,0.7812500000000002
DTXSID2026446,77-90-7,Acetyl tributyl citrate,0,0,Acetyl tributyl citrate,77-90-7,DTXSID0021961,Benzophenone,119-61-9,0.8041958041958044,0.0027461353047330307,0.7812500000000002,0.7812500000000002
DTXSID30923516,12068-04-1,Methyl naphthalene-1-sulfonate--propan-2-amine (1/1),0,0,Methyl naphthalene-1-sulfonate--propan-2-amine (1/1),12068-04-1,DTXSID0021961,Benzophenone,119-61-9,0.8041958041958044,0.0027461353047330307,0.7812500000000002,0.7812500000000002
DTXSID4041282,4292-10-8,"N-Laurylamidopropyl-N,N-dimethylbetaine",0,0,"N-Laurylamidopropyl-N,N-dimethylbetaine",4292-10-8,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.8041958041958044,0.0027461353047330307,0.7812500000000002,0.7812500000000002
DTXSID4041733,59487-23-9,C.I. Pigment Red 187,0,0,C.I. Pigment Red 187,59487-23-9,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.8041958041958044,0.0027461353047330307,0.7812500000000002,0.7812500000000002
DTXSID4042418,3026-63-9,Sodium tridecyl sulfate,0,0,Sodium tridecyl sulfate,3026-63-9,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.8041958041958044,0.0027461353047330307,0.7812500000000002,0.7812500000000002
DTXSID5027809,20324-32-7,1-[(1-Methoxypropan-2-yl)oxy]propan-2-ol,0,0,1-[(1-Methoxypropan-2-yl)oxy]propan-2-ol,20324-32-7,DTXSID2020977,Nitromethane,75-52-5,0.8041958041958044,0.0027461353047330307,0.7812500000000002,0.7812500000000002
DTXSID5029217,1569-01-3,1-Propoxy-2-propanol,0,0,1-Propoxy-2-propanol,1569-01-3,DTXSID2020977,Nitromethane,75-52-5,0.8041958041958044,0.0027461353047330307,0.7812500000000002,0.7812500000000002
DTXSID7040285,118-93-4,2-Hydroxyacetophenone,0,0,2-Hydroxyacetophenone,118-93-4,DTXSID6020359,Cyclohexanone,108-94-1,0.8041958041958044,0.0027461353047330307,0.7812500000000002,0.7812500000000002
DTXSID7041831,82919-37-7,"Methyl 1,2,2,6,6-pentamethyl-4-piperidyl sebacate",0,0,"Methyl 1,2,2,6,6-pentamethyl-4-piperidyl sebacate",82919-37-7,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.8041958041958044,0.0027461353047330307,0.7812500000000002,0.7812500000000002
DTXSID5020233,50-14-6,Ergocalciferol,3,0.42857142857142855,Ergocalciferol,50-14-6,DTXSID7021441,Benzyl Violet 4B,1694-09-3,0.4195804195804196,0.17657701069755086,0.3515625,0.7801339285714286
DTXSID9020114,2465-27-2,Auramine hydrochloride,2,0.2857142857142857,Auramine hydrochloride,2465-27-2,DTXSID1020069,2-Amino-5-azotoluene,97-56-3,0.5454545454545455,0.07067890506141748,0.49218750000000006,0.7779017857142858
