DTXSID,ss_cas,ss_chemname,total_enrich_feat,SS_score,uc_chemname,uc_cas,bc_DTXSID,bc_chemname,bc_cas,sr_cor,sr_pval,PS_score,prioritization_score
DTXSID0024052,55290-64-7,Dimethipin,0,0,Dimethipin,55290-64-7,DTXSID6020066,2-Amino-5-nitrothiazole,121-66-4,0.9720279720279722,0,0.9629629629629631,0.9629629629629631
DTXSID0035790,67233-85-6,Sodium 2-methoxy-5-nitrophenolate,0,0,Sodium 2-methoxy-5-nitrophenolate,67233-85-6,DTXSID6020066,2-Amino-5-nitrothiazole,121-66-4,0.9720279720279722,0,0.9629629629629631,0.9629629629629631
DTXSID0042163,7287-36-7,Monalide,0,0,Monalide,7287-36-7,DTXSID1023869,Ametryn,834-12-8,0.9720279720279722,0,0.9629629629629631,0.9629629629629631
DTXSID0047662,140923-17-7,Iprovalicarb,0,0,Iprovalicarb,140923-17-7,DTXSID8024238,Oryzalin,19044-88-3,0.9720279720279722,0,0.9629629629629631,0.9629629629629631
DTXSID1025805,26530-20-1,Octhilinone,0,0,Octhilinone,26530-20-1,DTXSID5025607,Methyleugenol,93-15-2,0.9720279720279722,0,0.9629629629629631,0.9629629629629631
DTXSID1037565,55814-41-0,Mepronil,0,0,Mepronil,55814-41-0,DTXSID1023869,Ametryn,834-12-8,0.9720279720279722,0,0.9629629629629631,0.9629629629629631
DTXSID1041683,2104-96-3,Bromofos,0,0,Bromofos,2104-96-3,DTXSID101017940,Fenvalerate,51630-58-1,0.9720279720279722,0,0.9629629629629631,0.9629629629629631
DTXSID20180010,25366-23-8,"2-(N,N'-Dimethylureido)-5-trifluoromethyl-1,3,4-thiadiazole",0,0,"2-(N,N'-Dimethylureido)-5-trifluoromethyl-1,3,4-thiadiazole",25366-23-8,DTXSID9034868,Prosulfuron,94125-34-5,0.9720279720279722,0,0.9629629629629631,0.9629629629629631
DTXSID2027204,556-61-6,Methyl isothiocyanate,0,0,Methyl isothiocyanate,556-61-6,DTXSID6020438,"1,2-Dichloroethane",107-06-2,0.9720279720279722,0,0.9629629629629631,0.9629629629629631
DTXSID2040735,180-84-7,"1,7-Dioxaspiro[5.5]undecane",0,0,"1,7-Dioxaspiro[5.5]undecane",180-84-7,DTXSID3020415,"1,2-Dibromoethane",106-93-4,0.9720279720279722,0,0.9629629629629631,0.9629629629629631
DTXSID3020207,88-85-7,Dinoseb,0,0,Dinoseb,88-85-7,DTXSID1023869,Ametryn,834-12-8,0.9720279720279722,0,0.9629629629629631,0.9629629629629631
DTXSID30895800,403640-27-7,"5-(((2,6-Difluorophenyl)methoxy)methyl)-4,5-dihydro-5-methyl-3-(3-methyl-2-thienyl)isoxazole",0,0,"5-(((2,6-Difluorophenyl)methoxy)methyl)-4,5-dihydro-5-methyl-3-(3-methyl-2-thienyl)isoxazole",403640-27-7,DTXSID1023869,Ametryn,834-12-8,0.9720279720279722,0,0.9629629629629631,0.9629629629629631
DTXSID5037527,87130-20-9,Diethofencarb,0,0,Diethofencarb,87130-20-9,DTXSID8024238,Oryzalin,19044-88-3,0.9720279720279722,0,0.9629629629629631,0.9629629629629631
DTXSID60194459,41643-35-0,"(R)-N,N-Diethyl-2-(1-naphthyloxy)propionamide",0,0,"(R)-N,N-Diethyl-2-(1-naphthyloxy)propionamide",41643-35-0,DTXSID1023869,Ametryn,834-12-8,0.9720279720279722,0,0.9629629629629631,0.9629629629629631
DTXSID6058130,570415-88-2,Propyrisulfuron,0,0,Propyrisulfuron,570415-88-2,DTXSID9034868,Prosulfuron,94125-34-5,0.9720279720279722,0,0.9629629629629631,0.9629629629629631
DTXSID6058130,570415-88-2,Propyrisulfuron,0,0,Propyrisulfuron,570415-88-2,DTXSID8024101,Tribenuron-methyl,101200-48-0,0.9720279720279722,0,0.9629629629629631,0.9629629629629631
DTXSID7034335,101917-66-2,Imazethapyr ammonium,0,0,Imazethapyr ammonium,101917-66-2,DTXSID8024101,Tribenuron-methyl,101200-48-0,0.9720279720279722,0,0.9629629629629631,0.9629629629629631
DTXSID7034335,101917-66-2,Imazethapyr ammonium,0,0,Imazethapyr ammonium,101917-66-2,DTXSID9034868,Prosulfuron,94125-34-5,0.9720279720279722,0,0.9629629629629631,0.9629629629629631
DTXSID7057999,174514-07-9,Fluazolate,0,0,Fluazolate,174514-07-9,DTXSID1023869,Ametryn,834-12-8,0.9720279720279722,0,0.9629629629629631,0.9629629629629631
DTXSID8032592,56634-95-8,Bromoxynil heptanoate,0,0,Bromoxynil heptanoate,56634-95-8,DTXSID1023869,Ametryn,834-12-8,0.9720279720279722,0,0.9629629629629631,0.9629629629629631
DTXSID8058089,400882-07-7,Cyflumetofen,0,0,Cyflumetofen,400882-07-7,DTXSID8034875,Pyridalyl,179101-81-6,0.9720279720279722,0,0.9629629629629631,0.9629629629629631
DTXSID8058110,50512-35-1,Isoprothiolane,0,0,Isoprothiolane,50512-35-1,DTXSID1023869,Ametryn,834-12-8,0.9720279720279722,0,0.9629629629629631,0.9629629629629631
DTXSID9034230,81510-83-0,"Imazapyr, isopropylamine salt",0,0,"Imazapyr, isopropylamine salt",81510-83-0,DTXSID8024101,Tribenuron-methyl,101200-48-0,0.9720279720279722,0,0.9629629629629631,0.9629629629629631
DTXSID9034230,81510-83-0,"Imazapyr, isopropylamine salt",0,0,"Imazapyr, isopropylamine salt",81510-83-0,DTXSID9034868,Prosulfuron,94125-34-5,0.9720279720279722,0,0.9629629629629631,0.9629629629629631
DTXSID0045965,83-75-0,Quinine ethyl carbonate,2,0.2857142857142857,Quinine ethyl carbonate,83-75-0,DTXSID4020242,Captafol,2425-06-1,0.7552447552447553,0.006596543220806151,0.675925925925926,0.9616402116402117
DTXSID3047471,115-18-4,2-Methyl-3-buten-2-ol,2,0.2857142857142857,2-Methyl-3-buten-2-ol,115-18-4,DTXSID5025607,Methyleugenol,93-15-2,0.7552447552447553,0.006596543220806151,0.675925925925926,0.9616402116402117
DTXSID90221025,70775-75-6,Octenidine hydrochloride,2,0.2857142857142857,Octenidine hydrochloride,70775-75-6,DTXSID7024110,Fluvalinate,69409-94-5,0.7552447552447553,0.006596543220806151,0.675925925925926,0.9616402116402117
DTXSID9035206,2179-57-9,Diallyl disulfide,2,0.2857142857142857,Diallyl disulfide,2179-57-9,DTXSID5025607,Methyleugenol,93-15-2,0.7552447552447553,0.006596543220806151,0.675925925925926,0.9616402116402117
DTXSID0041800,535-89-7,Crimidine,1,0.14285714285714285,Crimidine,535-89-7,DTXSID5025607,Methyleugenol,93-15-2,0.8601398601398602,5.970842605104725e-4,0.8148148148148149,0.9576719576719577
DTXSID3057933,110956-75-7,Pentoxazone,1,0.14285714285714285,Pentoxazone,110956-75-7,DTXSID4020242,Captafol,2425-06-1,0.8601398601398602,5.970842605104725e-4,0.8148148148148149,0.9576719576719577
DTXSID7024081,145-73-3,Endothal,1,0.14285714285714285,Endothal,145-73-3,DTXSID2020892,Metronidazole,443-48-1,0.8601398601398602,5.970842605104725e-4,0.8148148148148149,0.9576719576719577
DTXSID0034855,79241-46-6,Fluazifop-P-butyl,0,0,Fluazifop-P-butyl,79241-46-6,DTXSID101017940,Fenvalerate,51630-58-1,0.9650349650349651,0,0.9537037037037038,0.9537037037037038
DTXSID0034857,100646-51-3,Quizalofop-P-ethyl,0,0,Quizalofop-P-ethyl,100646-51-3,DTXSID1023869,Ametryn,834-12-8,0.9650349650349651,0,0.9537037037037038,0.9537037037037038
DTXSID0042080,18854-01-8,Isoxathion,0,0,Isoxathion,18854-01-8,DTXSID101017940,Fenvalerate,51630-58-1,0.9650349650349651,0,0.9537037037037038,0.9537037037037038
DTXSID1032309,1929-73-3,"2,4-D-Butotyl",0,0,"2,4-D-Butotyl",1929-73-3,DTXSID1023869,Ametryn,834-12-8,0.9650349650349651,0,0.9537037037037038,0.9537037037037038
DTXSID2034598,71283-80-2,Fenoxaprop-P-ethyl,0,0,Fenoxaprop-P-ethyl,71283-80-2,DTXSID1023869,Ametryn,834-12-8,0.9650349650349651,0,0.9537037037037038,0.9537037037037038
DTXSID2034885,299-84-3,Fenchlorphos,0,0,Fenchlorphos,299-84-3,DTXSID101017940,Fenvalerate,51630-58-1,0.9650349650349651,0,0.9537037037037038,0.9537037037037038
DTXSID3020914,86-86-2,1-Naphthaleneacetamide,0,0,1-Naphthaleneacetamide,86-86-2,DTXSID2020892,Metronidazole,443-48-1,0.9650349650349651,0,0.9537037037037038,0.9537037037037038
DTXSID3057937,112839-33-5,Furconazole,0,0,Furconazole,112839-33-5,DTXSID101017940,Fenvalerate,51630-58-1,0.9650349650349651,0,0.9537037037037038,0.9537037037037038
DTXSID4035120,69-89-6,Xanthine,0,0,Xanthine,69-89-6,DTXSID9034868,Prosulfuron,94125-34-5,0.9650349650349651,0,0.9537037037037038,0.9537037037037038
DTXSID4035120,69-89-6,Xanthine,0,0,Xanthine,69-89-6,DTXSID8024101,Tribenuron-methyl,101200-48-0,0.9650349650349651,0,0.9537037037037038,0.9537037037037038
DTXSID5020310,80-33-1,Chlorfenson,0,0,Chlorfenson,80-33-1,DTXSID1023869,Ametryn,834-12-8,0.9650349650349651,0,0.9537037037037038,0.9537037037037038
DTXSID5058068,36335-67-8,Butamiphos,0,0,Butamiphos,36335-67-8,DTXSID1023869,Ametryn,834-12-8,0.9650349650349651,0,0.9537037037037038,0.9537037037037038
DTXSID6040321,127-65-1,Chloramine-T,0,0,Chloramine-T,127-65-1,DTXSID6020066,2-Amino-5-nitrothiazole,121-66-4,0.9650349650349651,0,0.9537037037037038,0.9537037037037038
DTXSID6041684,4824-78-6,Bromophos-ethyl,0,0,Bromophos-ethyl,4824-78-6,DTXSID101017940,Fenvalerate,51630-58-1,0.9650349650349651,0,0.9537037037037038,0.9537037037037038
DTXSID7022174,2104-64-5,EPN,0,0,EPN,2104-64-5,DTXSID1023869,Ametryn,834-12-8,0.9650349650349651,0,0.9537037037037038,0.9537037037037038
DTXSID7042063,24353-61-5,Isocarbophos,0,0,Isocarbophos,24353-61-5,DTXSID1023869,Ametryn,834-12-8,0.9650349650349651,0,0.9537037037037038,0.9537037037037038
DTXSID8040274,97-17-6,Dichlofenthion,0,0,Dichlofenthion,97-17-6,DTXSID101017940,Fenvalerate,51630-58-1,0.9650349650349651,0,0.9537037037037038,0.9537037037037038
DTXSID8041660,29104-30-1,Benzoximate,0,0,Benzoximate,29104-30-1,DTXSID1023869,Ametryn,834-12-8,0.9650349650349651,0,0.9537037037037038,0.9537037037037038
DTXSID90274192,865363-39-9,Dichlorprop-P-2-ethylhexyl,0,0,Dichlorprop-P-2-ethylhexyl,865363-39-9,DTXSID1023869,Ametryn,834-12-8,0.9650349650349651,0,0.9537037037037038,0.9537037037037038
DTXSID4034576,2491-38-5,2-Bromo-4-hydroxyacetophenone,2,0.2857142857142857,2-Bromo-4-hydroxyacetophenone,2491-38-5,DTXSID8024238,Oryzalin,19044-88-3,0.7482517482517483,0.007353207261928149,0.6666666666666667,0.9523809523809524
DTXSID7025394,4/4/4719,Triazinetriethanol,1,0.14285714285714285,Triazinetriethanol,4/4/4719,DTXSID2020892,Metronidazole,443-48-1,0.8531468531468533,7.719020039505852e-4,0.8055555555555558,0.9484126984126986
DTXSID8034669,72963-72-5,Imiprothrin,1,0.14285714285714285,Imiprothrin,72963-72-5,DTXSID4020242,Captafol,2425-06-1,0.8531468531468533,7.719020039505852e-4,0.8055555555555558,0.9484126984126986
DTXSID00181747,273-77-8,"Benzo-1,2,3-thiadiazole",0,0,"Benzo-1,2,3-thiadiazole",273-77-8,DTXSID7020398,"2,4-Diaminoanisole sulfate",39156-41-7,0.9580419580419582,0,0.9444444444444448,0.9444444444444448
DTXSID00890504,553-72-0,"Benzoic acid, zinc salt (2:1)",0,0,"Benzoic acid, zinc salt (2:1)",553-72-0,DTXSID6020066,2-Amino-5-nitrothiazole,121-66-4,0.9580419580419582,0,0.9444444444444448,0.9444444444444448
DTXSID1034397,18181-80-1,Bromopropylate,0,0,Bromopropylate,18181-80-1,DTXSID1023869,Ametryn,834-12-8,0.9580419580419582,0,0.9444444444444448,0.9444444444444448
DTXSID2052108,4525-33-1,Dimethyl dicarbonate,0,0,Dimethyl dicarbonate,4525-33-1,DTXSID0020448,"1,2-Dichloropropane",78-87-5,0.9580419580419582,0,0.9444444444444448,0.9444444444444448
DTXSID4057978,1468-37-7,Dimexano,0,0,Dimexano,1468-37-7,DTXSID3020415,"1,2-Dibromoethane",106-93-4,0.9580419580419582,0,0.9444444444444448,0.9444444444444448
DTXSID40866763,59604-11-4,Chlorfenprop,0,0,Chlorfenprop,59604-11-4,DTXSID8024238,Oryzalin,19044-88-3,0.9580419580419582,0,0.9444444444444448,0.9444444444444448
DTXSID40894945,1417782-03-6,Mefentrifluconazole,0,0,Mefentrifluconazole,1417782-03-6,DTXSID8034586,Etoxazole,153233-91-1,0.9580419580419582,0,0.9444444444444448,0.9444444444444448
DTXSID5058197,84332-86-5,Chlozolinate,0,0,Chlozolinate,84332-86-5,DTXSID8034586,Etoxazole,153233-91-1,0.9580419580419582,0,0.9444444444444448,0.9444444444444448
DTXSID50893848,875915-78-9,Isofetamid,0,0,Isofetamid,875915-78-9,DTXSID8034586,Etoxazole,153233-91-1,0.9580419580419582,0,0.9444444444444448,0.9444444444444448
DTXSID60894826,1228284-64-7,Pydiflumetofen,0,0,Pydiflumetofen,1228284-64-7,DTXSID101017940,Fenvalerate,51630-58-1,0.9580419580419582,0,0.9444444444444448,0.9444444444444448
DTXSID7057949,125306-83-4,Cafenstrole,0,0,Cafenstrole,125306-83-4,DTXSID8034586,Etoxazole,153233-91-1,0.9580419580419582,0,0.9444444444444448,0.9444444444444448
DTXSID8034324,14816-18-3,Phoxim,0,0,Phoxim,14816-18-3,DTXSID101017940,Fenvalerate,51630-58-1,0.9580419580419582,0,0.9444444444444448,0.9444444444444448
DTXSID8058085,39807-15-3,Oxadiargyl,0,0,Oxadiargyl,39807-15-3,DTXSID8034586,Etoxazole,153233-91-1,0.9580419580419582,0,0.9444444444444448,0.9444444444444448
DTXSID9035757,53404-18-5,Potassium 4-(2-methylbutan-2-yl)phenolate,0,0,Potassium 4-(2-methylbutan-2-yl)phenolate,53404-18-5,DTXSID7020398,"2,4-Diaminoanisole sulfate",39156-41-7,0.9580419580419582,0,0.9444444444444448,0.9444444444444448
DTXSID9037616,56507-37-0,Diketometribuzin,0,0,Diketometribuzin,56507-37-0,DTXSID6020066,2-Amino-5-nitrothiazole,121-66-4,0.9580419580419582,0,0.9444444444444448,0.9444444444444448
DTXSID2044559,26399-36-0,Profluralin,1,0.14285714285714285,Profluralin,26399-36-0,DTXSID1023869,Ametryn,834-12-8,0.8461538461538463,9.695401464449504e-4,0.7962962962962964,0.9391534391534393
DTXSID9034367,25059-78-3,Dicamba-diolamine,1,0.14285714285714285,Dicamba-diolamine,25059-78-3,DTXSID2020892,Metronidazole,443-48-1,0.8461538461538463,9.695401464449504e-4,0.7962962962962964,0.9391534391534393
DTXSID5042374,507-60-8,Scilliroside,3,0.42857142857142855,Scilliroside,507-60-8,DTXSID1021247,C.I. Basic Red 9 monohydrochloride,569-61-9,0.6293706293706295,0.032394749720125744,0.5092592592592594,0.9378306878306879
DTXSID0041359,133-53-9,"2,4-Dichloro-3,5-dimethylphenol",0,0,"2,4-Dichloro-3,5-dimethylphenol",133-53-9,DTXSID5025607,Methyleugenol,93-15-2,0.9510489510489512,0,0.9351851851851853,0.9351851851851853
DTXSID0057960,134074-64-9,Oxpoconazole,0,0,Oxpoconazole,134074-64-9,DTXSID8034586,Etoxazole,153233-91-1,0.9510489510489512,0,0.9351851851851853,0.9351851851851853
DTXSID0058229,98243-83-5,Benalaxyl-M,0,0,Benalaxyl-M,98243-83-5,DTXSID1023869,Ametryn,834-12-8,0.9510489510489512,0,0.9351851851851853,0.9351851851851853
DTXSID2058172,7292-16-2,Propaphos,0,0,Propaphos,7292-16-2,DTXSID8034586,Etoxazole,153233-91-1,0.9510489510489512,0,0.9351851851851853,0.9351851851851853
DTXSID3034329,129909-90-6,Amicarbazone,0,0,Amicarbazone,129909-90-6,DTXSID2020892,Metronidazole,443-48-1,0.9510489510489512,0,0.9351851851851853,0.9351851851851853
DTXSID3041619,71626-11-4,Benalaxyl,0,0,Benalaxyl,71626-11-4,DTXSID1023869,Ametryn,834-12-8,0.9510489510489512,0,0.9351851851851853,0.9351851851851853
DTXSID3042390,3811-73-2,Sodium (2-pyridylthio)-N-oxide,0,0,Sodium (2-pyridylthio)-N-oxide,3811-73-2,DTXSID7020398,"2,4-Diaminoanisole sulfate",39156-41-7,0.9510489510489512,0,0.9351851851851853,0.9351851851851853
DTXSID3058167,71561-11-0,Pyrazoxyfen,0,0,Pyrazoxyfen,71561-11-0,DTXSID8034586,Etoxazole,153233-91-1,0.9510489510489512,0,0.9351851851851853,0.9351851851851853
DTXSID4058493,89784-60-1,Pyraclofos,0,0,Pyraclofos,89784-60-1,DTXSID1023869,Ametryn,834-12-8,0.9510489510489512,0,0.9351851851851853,0.9351851851851853
DTXSID5032579,64700-56-7,Triclopyr butotyl,0,0,Triclopyr butotyl,64700-56-7,DTXSID1023869,Ametryn,834-12-8,0.9510489510489512,0,0.9351851851851853,0.9351851851851853
DTXSID5034698,29450-45-1,MCPA-2-ethylhexyl,0,0,MCPA-2-ethylhexyl,29450-45-1,DTXSID1023869,Ametryn,834-12-8,0.9510489510489512,0,0.9351851851851853,0.9351851851851853
DTXSID5041354,32357-46-3,"2,4-DB 2-butoxyethyl ester",0,0,"2,4-DB 2-butoxyethyl ester",32357-46-3,DTXSID1023869,Ametryn,834-12-8,0.9510489510489512,0,0.9351851851851853,0.9351851851851853
DTXSID5042037,23560-59-0,Heptenophos,0,0,Heptenophos,23560-59-0,DTXSID5025607,Methyleugenol,93-15-2,0.9510489510489512,0,0.9351851851851853,0.9351851851851853
DTXSID5058145,62850-32-2,Fenothiocarb,0,0,Fenothiocarb,62850-32-2,DTXSID1023869,Ametryn,834-12-8,0.9510489510489512,0,0.9351851851851853,0.9351851851851853
DTXSID6058005,183675-82-3,Penthiopyrad,0,0,Penthiopyrad,183675-82-3,DTXSID8034586,Etoxazole,153233-91-1,0.9510489510489512,0,0.9351851851851853,0.9351851851851853
DTXSID7023932,1689-99-2,Bromoxynil octanoate,0,0,Bromoxynil octanoate,1689-99-2,DTXSID1023869,Ametryn,834-12-8,0.9510489510489512,0,0.9351851851851853,0.9351851851851853
DTXSID7037478,41814-78-2,"2,7,8,9-Tricyclazole",0,0,"2,7,8,9-Tricyclazole",41814-78-2,DTXSID7020398,"2,4-Diaminoanisole sulfate",39156-41-7,0.9510489510489512,0,0.9351851851851853,0.9351851851851853
DTXSID7042019,69806-34-4,Haloxyfop,0,0,Haloxyfop,69806-34-4,DTXSID8034586,Etoxazole,153233-91-1,0.9510489510489512,0,0.9351851851851853,0.9351851851851853
DTXSID7042352,13457-18-6,Pyrazophos,0,0,Pyrazophos,13457-18-6,DTXSID1023869,Ametryn,834-12-8,0.9510489510489512,0,0.9351851851851853,0.9351851851851853
DTXSID7047568,41394-05-2,Metamitron,0,0,Metamitron,41394-05-2,DTXSID2020892,Metronidazole,443-48-1,0.9510489510489512,0,0.9351851851851853,0.9351851851851853
DTXSID8040278,18181-70-9,Iodenphos,0,0,Iodenphos,18181-70-9,DTXSID101017940,Fenvalerate,51630-58-1,0.9510489510489512,0,0.9351851851851853,0.9351851851851853
DTXSID9029350,30558-43-1,Oxamyl oxime,0,0,Oxamyl oxime,30558-43-1,DTXSID6020066,2-Amino-5-nitrothiazole,121-66-4,0.9510489510489512,0,0.9351851851851853,0.9351851851851853
DTXSID9037612,24017-47-8,Triazophos,0,0,Triazophos,24017-47-8,DTXSID101017940,Fenvalerate,51630-58-1,0.9510489510489512,0,0.9351851851851853,0.9351851851851853
DTXSID9057971,140163-89-9,Imicyafos,0,0,Imicyafos,140163-89-9,DTXSID1023869,Ametryn,834-12-8,0.9510489510489512,0,0.9351851851851853,0.9351851851851853
DTXSID90904725,95977-29-0,Haloxyfop-P,0,0,Haloxyfop-P,95977-29-0,DTXSID8034586,Etoxazole,153233-91-1,0.9510489510489512,0,0.9351851851851853,0.9351851851851853
DTXSID2047694,6119-47-7,Quinine hydrochloride dihydrate,2,0.2857142857142857,Quinine hydrochloride dihydrate,6119-47-7,DTXSID6025513,Malachite green oxalate,2437-29-8,0.7342657342657344,0.00905209711737095,0.6481481481481483,0.933862433862434
DTXSID4035592,72269-48-8,(E)-4-Tridecen-l-yl acetate,1,0.14285714285714285,(E)-4-Tridecen-l-yl acetate,72269-48-8,DTXSID5025607,Methyleugenol,93-15-2,0.8391608391608392,0.0011918743865398027,0.787037037037037,0.9298941798941798
DTXSID4058025,224049-04-1,Isotianil,1,0.14285714285714285,Isotianil,224049-04-1,DTXSID8024238,Oryzalin,19044-88-3,0.8391608391608392,0.0011918743865398027,0.787037037037037,0.9298941798941798
DTXSID6035786,65954-19-0,(Z)-4-Tridecen-1-yl acetate,1,0.14285714285714285,(Z)-4-Tridecen-1-yl acetate,65954-19-0,DTXSID5025607,Methyleugenol,93-15-2,0.8391608391608392,0.0011918743865398027,0.787037037037037,0.9298941798941798
DTXSID8057934,111479-05-1,Propaquizafop,1,0.14285714285714285,Propaquizafop,111479-05-1,DTXSID8034875,Pyridalyl,179101-81-6,0.8391608391608392,0.0011918743865398027,0.787037037037037,0.9298941798941798
DTXSID9040269,485-31-4,Binapacryl,1,0.14285714285714285,Binapacryl,485-31-4,DTXSID1023869,Ametryn,834-12-8,0.8391608391608392,0.0011918743865398027,0.787037037037037,0.9298941798941798
DTXSID4034499,121-21-1,Pyrethrin I,3,0.42857142857142855,Pyrethrin I,121-21-1,DTXSID101017940,Fenvalerate,51630-58-1,0.6223776223776225,0.03480012285534383,0.5000000000000001,0.9285714285714286
DTXSID0035954,13590-97-1,Dodecylguanidine hydrochloride,0,0,Dodecylguanidine hydrochloride,13590-97-1,DTXSID6020066,2-Amino-5-nitrothiazole,121-66-4,0.9440559440559443,0,0.9259259259259263,0.9259259259259263
DTXSID0058061,34622-58-7,Orbencarb,0,0,Orbencarb,34622-58-7,DTXSID1023869,Ametryn,834-12-8,0.9440559440559443,0,0.9259259259259263,0.9259259259259263
DTXSID2034679,53404-37-8,"2,4-D 2-ethyl-4-methylpentyl ester",0,0,"2,4-D 2-ethyl-4-methylpentyl ester",53404-37-8,DTXSID1023869,Ametryn,834-12-8,0.9440559440559443,0,0.9259259259259263,0.9259259259259263
DTXSID2037506,16655-82-6,3-Hydroxycarbofuran,0,0,3-Hydroxycarbofuran,16655-82-6,DTXSID2020892,Metronidazole,443-48-1,0.9440559440559443,0,0.9259259259259263,0.9259259259259263
DTXSID2041886,6988-21-2,Dioxacarb,0,0,Dioxacarb,6988-21-2,DTXSID8024101,Tribenuron-methyl,101200-48-0,0.9440559440559443,0,0.9259259259259263,0.9259259259259263
DTXSID2041886,6988-21-2,Dioxacarb,0,0,Dioxacarb,6988-21-2,DTXSID9034868,Prosulfuron,94125-34-5,0.9440559440559443,0,0.9259259259259263,0.9259259259259263
DTXSID2041913,60207-93-4,Etaconazole,0,0,Etaconazole,60207-93-4,DTXSID101017940,Fenvalerate,51630-58-1,0.9440559440559443,0,0.9259259259259263,0.9259259259259263
DTXSID20975463,6004-24-6,1-Hexadecylpyridin-1-ium chloride--water (1/1/1),0,0,1-Hexadecylpyridin-1-ium chloride--water (1/1/1),6004-24-6,DTXSID101017940,Fenvalerate,51630-58-1,0.9440559440559443,0,0.9259259259259263,0.9259259259259263
DTXSID30861707,100-89-0,"Tri(2-methyl-2,4-pentanediol)biborate",0,0,"Tri(2-methyl-2,4-pentanediol)biborate",100-89-0,DTXSID8034875,Pyridalyl,179101-81-6,0.9440559440559443,0,0.9259259259259263,0.9259259259259263
DTXSID30953257,3117-51-9,2-(Naphthalen-1-yl)propanoic acid,0,0,2-(Naphthalen-1-yl)propanoic acid,3117-51-9,DTXSID8034586,Etoxazole,153233-91-1,0.9440559440559443,0,0.9259259259259263,0.9259259259259263
DTXSID4034235,1928-43-4,"2,4-D 2-EHE",0,0,"2,4-D 2-EHE",1928-43-4,DTXSID1023869,Ametryn,834-12-8,0.9440559440559443,0,0.9259259259259263,0.9259259259259263
DTXSID4042200,555-37-3,Neburon,0,0,Neburon,555-37-3,DTXSID8034586,Etoxazole,153233-91-1,0.9440559440559443,0,0.9259259259259263,0.9259259259259263
DTXSID40867831,69581-33-5,N-(3-Chlorophenyl)-N-(2-oxooxolan-3-yl)cyclopropanecarboxamide,0,0,N-(3-Chlorophenyl)-N-(2-oxooxolan-3-yl)cyclopropanecarboxamide,69581-33-5,DTXSID1023869,Ametryn,834-12-8,0.9440559440559443,0,0.9259259259259263,0.9259259259259263
DTXSID5041778,5836-10-2,Chloropropylate,0,0,Chloropropylate,5836-10-2,DTXSID1023869,Ametryn,834-12-8,0.9440559440559443,0,0.9259259259259263,0.9259259259259263
DTXSID7024291,13593-03-8,Quinalphos,0,0,Quinalphos,13593-03-8,DTXSID101017940,Fenvalerate,51630-58-1,0.9440559440559443,0,0.9259259259259263,0.9259259259259263
DTXSID8022161,1689-83-4,Ioxynil,0,0,Ioxynil,1689-83-4,DTXSID4020242,Captafol,2425-06-1,0.9440559440559443,0,0.9259259259259263,0.9259259259259263
DTXSID8042137,28730-17-8,Methfuroxam,0,0,Methfuroxam,28730-17-8,DTXSID8034586,Etoxazole,153233-91-1,0.9440559440559443,0,0.9259259259259263,0.9259259259259263
DTXSID9021348,62-56-6,Thiourea,0,0,Thiourea,62-56-6,DTXSID7020398,"2,4-Diaminoanisole sulfate",39156-41-7,0.9440559440559443,0,0.9259259259259263,0.9259259259259263
DTXSID9024148,74-90-8,Hydrogen cyanide,0,0,Hydrogen cyanide,74-90-8,DTXSID6020438,"1,2-Dichloroethane",107-06-2,0.9440559440559443,0,0.9259259259259263,0.9259259259259263
DTXSID9038420,327-98-0,Trichloronat,0,0,Trichloronat,327-98-0,DTXSID8034586,Etoxazole,153233-91-1,0.9440559440559443,0,0.9259259259259263,0.9259259259259263
DTXSID9058020,220899-03-6,Metrafenone,0,0,Metrafenone,220899-03-6,DTXSID8034586,Etoxazole,153233-91-1,0.9440559440559443,0,0.9259259259259263,0.9259259259259263
DTXSID6044145,76-73-3,Secobarbital,2,0.2857142857142857,Secobarbital,76-73-3,DTXSID7020398,"2,4-Diaminoanisole sulfate",39156-41-7,0.7272727272727274,0.0100009174971863,0.6388888888888891,0.9246031746031748
DTXSID1032303,53939-28-9,(Z)-11-Hexadecenal,1,0.14285714285714285,(Z)-11-Hexadecenal,53939-28-9,DTXSID5025607,Methyleugenol,93-15-2,0.8321678321678323,0.0014408725736803438,0.7777777777777779,0.9206349206349207
DTXSID30274196,3790-71-4,"(2Z,6E)-3,7,11-Trimethyldodeca-2,6,10-trien-1-ol",1,0.14285714285714285,"(2Z,6E)-3,7,11-Trimethyldodeca-2,6,10-trien-1-ol",3790-71-4,DTXSID5025607,Methyleugenol,93-15-2,0.8321678321678323,0.0014408725736803438,0.7777777777777779,0.9206349206349207
DTXSID3032389,4602-84-0,Farnesol,1,0.14285714285714285,Farnesol,4602-84-0,DTXSID5025607,Methyleugenol,93-15-2,0.8321678321678323,0.0014408725736803438,0.7777777777777779,0.9206349206349207
DTXSID5041194,56219-04-6,(Z)-9-Hexadecenal,1,0.14285714285714285,(Z)-9-Hexadecenal,56219-04-6,DTXSID5025607,Methyleugenol,93-15-2,0.8321678321678323,0.0014408725736803438,0.7777777777777779,0.9206349206349207
DTXSID0022301,70124-77-5,Flucythrinate,0,0,Flucythrinate,70124-77-5,DTXSID7024110,Fluvalinate,69409-94-5,0.9370629370629372,0,0.9166666666666669,0.9166666666666669
